name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Jaipur,India",2018-03-11,91.4,66.2,80.2,87.1,66.2,78.4,37.8,24.5,0,0,0,,,,,6.9,115,1012.6,9.2,2.2,276.9,24,9,,2018-03-11T06:40:48,2018-03-11T18:33:14,0.8,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-12,93.2,68,81.1,88.6,68,79.2,38.2,23.8,0,0,0,,,,,8.1,150.9,1012.8,0,2.2,277.5,24.1,9,,2018-03-12T06:39:44,2018-03-12T18:33:46,0.83,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-03-13,96.8,68,82.1,91.6,68,80,32.8,18.8,0,0,0,,,,,9.3,261.8,1011,0.2,2.4,282.2,24.3,9,,2018-03-13T06:38:40,2018-03-13T18:34:18,0.86,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-14,89.7,66.1,80.2,85.7,66.1,78.7,33.6,19,0,0,0,,,,,11.4,261.8,1009.2,14.5,2.2,236.7,20.4,8,,2018-03-14T06:37:35,2018-03-14T18:34:49,0.89,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-15,89.7,69.8,80.5,85.7,69.8,79,40.4,26.2,0,0,0,,,,,11.4,302.3,1009.7,15.7,2.2,251.6,21.8,9,,2018-03-15T06:36:30,2018-03-15T18:35:21,0.93,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-03-16,89.6,69.4,79.3,85.6,69.4,77.9,39.6,26.1,0,0,0,,,,,8.1,26.9,1010.1,40.9,2,266.9,23.1,9,,2018-03-16T06:35:25,2018-03-16T18:35:52,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-17,89.6,64.1,79.2,85.6,64.1,77.6,35,23.9,0,0,0,,,,21.9,12.8,6.1,1012.3,7.3,2.4,285.8,24.6,10,,2018-03-17T06:34:20,2018-03-17T18:36:23,0,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-18,91.4,66.1,79.5,87.1,66.1,77.7,33.8,21,0,0,0,,,,,8.1,106.8,1013.1,9.7,2.3,279.4,24.2,9,,2018-03-18T06:33:15,2018-03-18T18:36:54,0.03,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-19,89.6,67.6,78.9,85.6,67.6,77.7,37.1,23.2,0,0,0,,,,,10.3,105,1014.6,57.2,1.8,248.3,21.6,8,,2018-03-19T06:32:09,2018-03-19T18:37:25,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-20,93.2,69.8,82,89.6,69.8,80.2,45,28.7,0,0,0,,,,,9.7,241.6,1011.4,47.7,2.2,266.4,23,9,,2018-03-20T06:31:03,2018-03-20T18:37:55,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-03-21,89.2,71.6,81.1,85.3,71.6,79.5,36.1,20.6,0,0,0,,,,,16.1,274.8,1009.4,21.3,1.9,280.6,24.3,9,,2018-03-21T06:29:57,2018-03-21T18:38:25,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-03-22,86.1,65.4,78.6,83,65.4,77.5,45.7,33.6,0,0,0,,,,,10.3,319.5,1010,9.9,2.2,281.8,24.4,9,,2018-03-22T06:28:51,2018-03-22T18:38:56,0.17,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-23,87.8,62.1,77.2,84.2,62.1,76.2,45.2,34.8,0,0,0,,,,20.8,10.3,332.7,1011.7,0,2.2,293.3,25.4,10,,2018-03-23T06:27:45,2018-03-23T18:39:26,0.2,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-24,91.4,64.4,79.6,87.2,64.4,77.8,39,26.4,0,0,0,,,,,9.2,348.7,1014.2,0,2.3,294.5,25.5,10,,2018-03-24T06:26:39,2018-03-24T18:39:56,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-25,93.2,68,81.5,88.7,68,79.5,40.2,26.3,0,0,0,,,,,15,325.7,1015.6,3.3,1.9,289.5,25.1,10,,2018-03-25T06:25:33,2018-03-25T18:40:26,0.28,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-03-26,96.9,67.2,82.2,91.7,67.2,80.1,32.6,20.9,0,0,0,,,,,8.1,312.2,1014.1,3.9,1.9,299.7,26,10,,2018-03-26T06:24:27,2018-03-26T18:40:56,0.31,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-03-27,100.4,68,85.4,94.4,68,82.5,23.3,13.7,0,0,0,,,,,10.3,288,1010.2,0,1.8,297.3,25.6,10,,2018-03-27T06:23:21,2018-03-27T18:41:26,0.35,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-28,102.2,73.4,87.9,95.8,73.4,84.6,24.6,11.4,0,0,0,,,,,9.2,315.2,1009.2,1.7,2,299.7,25.9,10,,2018-03-28T06:22:15,2018-03-28T18:41:55,0.38,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-03-29,100.4,70.2,88.4,94.6,70.2,84.9,27.6,13.3,0,0,0,,,,,10.3,317.5,1008.9,7,2,308.8,26.7,10,,2018-03-29T06:21:09,2018-03-29T18:42:25,0.42,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-03-30,100.4,73.4,88.8,94.5,73.4,85.4,30.3,16.3,0,0,0,,,,,16.1,308.6,1007.3,23,1.8,302.2,26.2,10,,2018-03-30T06:20:03,2018-03-30T18:42:55,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-03-31,100.5,71.7,86.4,94.6,71.7,83.5,29.1,15.2,0,0,0,,,,,11.4,52.1,1007.1,0,1.7,299.2,25.9,10,,2018-03-31T06:18:57,2018-03-31T18:43:25,0.5,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-01,98.6,73.4,85.8,93.3,73.4,83.4,43.4,26.7,0,0,0,,,,,10.3,92.4,1009.2,0,2.1,303.2,26.2,10,,2018-04-01T06:17:52,2018-04-01T18:43:54,0.52,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-04-02,100.4,71.9,88,95.6,71.9,85.4,44.2,24,0,0,0,,,,18.3,10.9,107.2,1009.8,6.8,2,298.4,25.6,10,,2018-04-02T06:16:47,2018-04-02T18:44:24,0.56,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-03,102.2,77,89.7,96.4,77,86.4,38,19.4,0,0,0,,,,,8.1,329.6,1008.8,33.6,2,280.5,24.3,9,,2018-04-03T06:15:42,2018-04-03T18:44:54,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-04,102.3,81.7,91.9,96.2,79.6,87.7,31.5,12.5,0,0,0,,,,,9.2,304.2,1006.4,21.4,1.9,299.1,25.8,10,,2018-04-04T06:14:37,2018-04-04T18:45:24,0.62,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-05,102.2,75.8,91.1,96.2,75.8,87.6,38.1,17.2,0,0,0,,,,,10.3,325.3,1004.8,23.9,1.8,285.4,24.7,9,,2018-04-05T06:13:33,2018-04-05T18:45:54,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-06,100.4,78.8,87.7,96.6,78.8,85.6,49.3,28.5,0.118,100,4.17,rain,,,31.1,13,72.9,1006.6,45.3,1.7,249.8,21.8,9,,2018-04-06T06:12:29,2018-04-06T18:46:24,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VIJP,42348099999"
"Jaipur,India",2018-04-07,96.8,71.6,84.8,93.1,71.6,83.1,51.9,35.2,0,0,0,,,,,8.1,306.6,1009.2,41,1.7,279.8,24.2,9,,2018-04-07T06:11:25,2018-04-07T18:46:53,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-08,98.6,74,87.8,96.9,74,86.6,55.4,35.4,0,0,0,,,,,9.2,95.1,1009,37.6,1.5,289.2,24.9,9,,2018-04-08T06:10:22,2018-04-08T18:47:24,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-09,95.3,78.8,87.2,93.8,78.8,86,55.3,34.7,0,0,0,,,,,16.1,100.8,1010.1,48.7,1.9,236.2,20.3,8,,2018-04-09T06:09:19,2018-04-09T18:47:54,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-10,96.8,77,86.2,94.8,77,84.7,53,33.8,0,0,0,,,,,11.4,96.2,1009.4,50.9,1.9,256.6,22.3,9,,2018-04-10T06:08:16,2018-04-10T18:48:24,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-11,102.6,71.2,84.5,98.1,71.2,83.2,54.1,38.3,0.039,100,4.17,rain,,,,47.2,117.8,1008.7,43.3,2,261,22.5,9,,2018-04-11T06:07:14,2018-04-11T18:48:54,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-12,93.2,69.8,80.9,90.5,69.8,80,56.4,46.9,0,0,0,,,,,14.5,88.8,1008.5,28.2,1.9,286,24.7,10,,2018-04-12T06:06:12,2018-04-12T18:49:25,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-13,95,73.1,85.5,90.4,73.1,83.1,42.1,26.6,0.008,100,8.33,rain,,,,8.1,67.7,1009.7,29.2,2,313.6,26.9,10,,2018-04-13T06:05:11,2018-04-13T18:49:55,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-14,100.4,75.9,89,95,75.9,85.7,36.6,17,0,0,0,,,,,8.1,101.7,1008.7,37.3,1.9,295,25.5,10,,2018-04-14T06:04:10,2018-04-14T18:50:26,0.94,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-15,102.3,78.8,90.8,97.1,78.8,87.4,40.3,18.2,0,0,0,,,,34.4,18.3,136.8,1007.7,38.8,1.7,287,24.6,10,,2018-04-15T06:03:10,2018-04-15T18:50:57,0.97,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-16,102.2,79.4,92.5,98.1,79.4,88.9,43.9,19.7,0,0,0,,,,,10.3,286.2,1008.5,46.3,1.6,265.8,22.9,9,,2018-04-16T06:02:11,2018-04-16T18:51:27,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-17,102.2,83.8,92.5,97.3,81.3,88.5,39.2,16.6,0,0,0,,,,,10.3,296.4,1009.7,33.9,1.8,297.8,25.7,9,,2018-04-17T06:01:12,2018-04-17T18:51:58,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-18,103.2,80.9,92.1,98.3,79.3,88.1,37.8,15.7,0,0,0,,,,,11.4,327.5,1009.2,0,2,308.2,26.6,10,,2018-04-18T06:00:13,2018-04-18T18:52:30,0.08,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-19,102.5,80.6,91.3,97.5,79.2,87.6,37.4,16.3,0,0,0,,,,21.9,13.9,289.3,1005.9,5.8,1.8,291.1,25.2,10,,2018-04-19T05:59:16,2018-04-19T18:53:01,0.11,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-04-20,100.4,81.5,90.4,95.6,80.1,86.7,38.8,17.2,0,0,0,,,,34.4,18.3,267.2,1005.1,24.7,1.3,309.5,26.7,10,,2018-04-20T05:58:18,2018-04-20T18:53:32,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-21,95,72.9,86.5,90.1,72.9,83.4,24.8,10.9,0,0,0,,,,,9.2,322.7,1009,0,1.6,323.3,27.8,10,,2018-04-21T05:57:22,2018-04-21T18:54:04,0.19,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-22,95,67.7,86.1,90.1,67.7,83.1,30.5,14.7,0,0,0,,,,,9.2,352.3,1009.8,0,2,338.3,29.2,10,,2018-04-22T05:56:27,2018-04-22T18:54:36,0.22,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-23,96.9,73.4,87.2,91.8,73.4,84.2,32.6,15.1,0,0,0,,,,,11.4,327.6,1009.7,0,2,333.9,28.9,10,,2018-04-23T05:55:32,2018-04-23T18:55:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-04-24,102.2,75.5,89.5,96.2,75.5,86,30.7,14.2,0,0,0,,,,,11.4,298.7,1008.3,0,2.5,335.8,29.1,10,,2018-04-24T05:54:38,2018-04-24T18:55:40,0.29,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-25,104,80.6,93,97.6,78.7,88.6,28.3,10.6,0,0,0,,,,,11.4,287.6,1006.1,0,2.2,328.8,28.4,10,,2018-04-25T05:53:44,2018-04-25T18:56:12,0.33,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-04-26,105.8,80.5,94.5,99.6,78.7,90.2,35.4,13.7,0,0,0,,,,,13.3,296.7,1004.3,2.3,2.1,298.3,25.8,9,,2018-04-26T05:52:52,2018-04-26T18:56:44,0.36,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-04-27,109.4,85,96.5,102.5,82,92.1,39.6,15,0,0,0,,,,32.2,17.2,294.7,1005.3,20.2,2,299.8,25.8,10,,2018-04-27T05:52:00,2018-04-27T18:57:17,0.4,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-04-28,109,86,98,103.4,84.6,94.1,44.6,18.2,0,0,0,,,,,13.9,287.7,1004.9,33.6,2.3,292.3,25.2,9,,2018-04-28T05:51:09,2018-04-28T18:57:49,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-29,111.3,86,97.5,111.3,86.1,94.1,46.2,20.1,0,0,0,,,,20.8,12.8,293.8,1002.9,28.4,1.7,311.6,26.8,10,,2018-04-29T05:50:19,2018-04-29T18:58:22,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-04-30,110.7,83,95,110.7,81.4,93.1,52.2,26.4,0,0,0,,,,23,15.4,302.7,1001.4,29.3,1.6,310.5,26.6,10,,2018-04-30T05:49:30,2018-04-30T18:58:55,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-01,112.4,82.2,95.4,112.4,81.4,92.9,50.8,23.7,0,0,0,,,,28.9,17.2,255.1,1003,19.2,1.7,302.1,25.9,10,,2018-05-01T05:48:42,2018-05-01T18:59:28,0.54,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-02,109.4,83.5,93.9,104.9,81.3,92.8,55.2,31.2,0.008,100,4.17,rain,,,,19.1,34,1004.1,26,1.8,302.2,26,10,,2018-05-02T05:47:55,2018-05-02T19:00:01,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-03,109.8,78.8,91.8,104.4,78.8,90,52.3,28.3,0.024,100,8.33,rain,,,27.7,17.2,130.7,1005.7,27.5,1.7,324,28.2,10,,2018-05-03T05:47:09,2018-05-03T19:00:34,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-04,104,80.6,91.6,103,81.2,92,60.3,37.3,0.004,100,4.17,rain,,,,102.5,90.2,1005.5,31.6,1.7,296.7,25.7,9,,2018-05-04T05:46:23,2018-05-04T19:01:07,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-05,107.6,80.7,95.8,102.1,80.2,94,52.3,27,0.004,100,4.17,rain,,,,11.4,33.6,1005.6,24.1,1.7,304.1,26.4,10,,2018-05-05T05:45:39,2018-05-05T19:01:41,0.67,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-06,107.2,82.7,96.4,102.1,80.8,92.6,44.5,18.6,0,0,0,,,,,12.8,312.1,1005.9,31.1,2,284.9,24.5,9,,2018-05-06T05:44:56,2018-05-06T19:02:14,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-07,104,82.4,93.5,98.3,81.2,90,44.2,20.7,0,0,0,,,,,10.3,278.7,1005.7,3.8,2,323.6,28.1,10,,2018-05-07T05:44:14,2018-05-07T19:02:48,0.73,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-05-08,100.5,77,88.2,96.9,77,86.2,50.7,29.1,0.004,100,4.17,rain,,,34.4,23,321.2,1005.6,20.8,1.7,302.5,26.1,10,,2018-05-08T05:43:33,2018-05-08T19:03:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-09,101.5,78.9,90.7,98.4,78.9,88.3,50.4,26.7,0,0,0,,,,,15,343.7,1007.1,22,2.1,308.8,26.7,10,,2018-05-09T05:42:53,2018-05-09T19:03:55,0.8,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-10,105.8,80.6,93.2,100.8,80.3,90.6,49.4,24.5,0,0,0,,,,,9.2,300.9,1008.2,28.7,2.1,316.9,27.4,10,,2018-05-10T05:42:14,2018-05-10T19:04:29,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-05-11,109.4,82.5,97.7,104.9,80.8,94.4,47.7,19.8,0,0,0,,,,,11.4,284.3,1005.4,19,2.1,327.6,28.3,10,,2018-05-11T05:41:36,2018-05-11T19:05:02,0.86,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-12,109.5,89.6,99.4,103.6,86.4,94.9,41.8,14.9,0,0,0,,,,,15.5,303.6,1004.8,28.6,2.2,322.7,28.1,10,,2018-05-12T05:40:59,2018-05-12T19:05:36,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-13,110.2,87.8,97.6,110.2,84.1,94.6,46.1,17.7,0,0,0,,,,,11.4,297.4,1004.3,15.9,1.7,327.1,28.3,10,,2018-05-13T05:40:24,2018-05-13T19:06:10,0.93,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-14,105.8,80.2,92.7,102,80.5,90.3,50.8,26.3,0,0,0,,,,,37.2,298,1005.3,22.5,1.9,290.4,25.1,9,,2018-05-14T05:39:50,2018-05-14T19:06:43,0.96,Partially cloudy,Partly cloudy throughout the day.,wind,"VIJP,42348099999"
"Jaipur,India",2018-05-15,104,72.3,92.9,101.7,72.3,91.5,55.5,29.6,0.079,100,4.17,rain,,,,15,114.2,1003.8,43,1.4,276.4,24,9,,2018-05-15T05:39:16,2018-05-15T19:07:17,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-16,105.8,82.7,94.1,104.3,83.2,92.3,54.2,27.8,0.004,100,4.17,rain,,,34.4,23,12.4,1003.7,47.8,1.3,295.2,25.6,9,,2018-05-16T05:38:44,2018-05-16T19:07:50,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-17,105.9,85.8,95.6,102.8,83.8,92.7,50.3,22.7,0,0,0,,,,20.8,12.8,58,1003.5,45.1,1.5,301.2,26.1,9,,2018-05-17T05:38:14,2018-05-17T19:08:24,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-05-18,105.8,84,95.5,102,82.8,92.8,51,23.5,0,0,0,,,,,14.7,68.4,1002.9,27,1.8,311.3,26.9,10,,2018-05-18T05:37:44,2018-05-18T19:08:57,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-05-19,107.6,83.9,95.4,102.5,81.3,93.8,54.4,27.1,0,0,0,,,,,13.9,68.2,1002.8,26.8,2.1,297.5,25.9,9,,2018-05-19T05:37:16,2018-05-19T19:09:30,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-20,107.6,84.2,96,102.9,83.1,93.1,50,23.2,0,0,0,,,,,26.4,42.7,1004.3,20.1,2,301.5,26,10,,2018-05-20T05:36:49,2018-05-20T19:10:03,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-05-21,109.8,90.7,99.5,105.9,86.7,95,39.4,12.9,0,0,0,,,,,11.4,67.1,1004.4,30.7,2.1,309.2,26.7,10,,2018-05-21T05:36:23,2018-05-21T19:10:36,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-22,111.2,87.6,99.6,111.2,84.2,95.6,41.4,14.3,0,0,0,,,,,10.3,96.6,1003.7,15.4,2.1,324,28,10,,2018-05-22T05:35:58,2018-05-22T19:11:09,0.25,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-23,111.2,86.8,100.9,111.2,83.3,97.2,40.4,13.8,0,0,0,,,,,10.3,321.3,1001.8,8.8,2,328.8,28.4,10,,2018-05-23T05:35:35,2018-05-23T19:11:41,0.28,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-24,107.6,93.2,100.5,101.3,88.9,95.9,39.9,14.1,0,0,0,,,,,12.8,7.5,1001.6,10.9,2,310,26.7,9,,2018-05-24T05:35:13,2018-05-24T19:12:13,0.31,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-05-25,109.4,86,98.1,102.5,83.1,93.6,41,15.4,0,0,0,,,,,7.4,272.4,1002.8,32.3,1.9,334.4,29,10,,2018-05-25T05:34:52,2018-05-25T19:12:45,0.35,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-05-26,111.2,81.2,99.8,111.2,79.1,94.6,31.7,10,0,0,0,,,,,8.7,319.5,1001.7,6,2.2,344.4,29.7,10,,2018-05-26T05:34:33,2018-05-26T19:13:17,0.38,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-27,109.7,76.9,99,102.1,76.9,93.6,29.3,9.5,0,0,0,,,,,11.4,290.6,1001.2,0,2.1,349.7,30.2,10,,2018-05-27T05:34:14,2018-05-27T19:13:48,0.42,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-28,111.2,84.2,99.4,111.2,81.5,94.4,34.8,12,0,0,0,,,,,12.8,319.3,999.4,7.1,2,336,29,10,,2018-05-28T05:33:58,2018-05-28T19:14:19,0.45,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-05-29,111.2,87.8,101.1,111.2,84.4,97.5,42.9,14.5,0,0,0,,,,,12.1,241.2,998,26.2,1.9,331.7,28.8,10,,2018-05-29T05:33:42,2018-05-29T19:14:49,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,42348099999"
"Jaipur,India",2018-05-30,107,78.1,93.1,116.6,78.1,94.2,61.8,38.9,0.157,100,4.17,rain,,,34.4,23,350.6,1000.1,56,1.7,305.4,26.5,10,,2018-05-30T05:33:28,2018-05-30T19:15:19,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"VIJP,remote,42348099999"
"Jaipur,India",2018-05-31,105.8,80.9,94.6,107.8,83.4,95.4,60.9,35.1,0,0,0,,,,,12.8,163.8,1001.7,20.2,1.9,313.4,27.1,10,,2018-05-31T05:33:15,2018-05-31T19:15:49,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-06-01,113,87.8,100.2,113,87.2,98.7,50.3,22.4,0,0,0,,,,,14.3,300.6,1001.7,1.3,2,323.3,27.9,10,,2018-06-01T05:33:03,2018-06-01T19:16:18,0.59,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-06-02,111.3,84.2,98.4,111.3,85.7,97.5,52.4,27,0,0,0,,,,28.9,17.2,341.1,1002.5,4.6,1.7,291.2,25.2,10,,2018-06-02T05:32:52,2018-06-02T19:16:47,0.62,Clear,Clear conditions throughout the day.,clear-day,"VIJP,42348099999"
"Jaipur,India",2018-06-03,109.5,93.2,100.8,104.1,90.5,97.1,46.7,17.5,0,0,0,,,,25.3,13.9,291,1000.2,2.3,1.8,314.5,27.3,10,,2018-06-03T05:32:43,2018-06-03T19:17:15,0.65,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
"Jaipur,India",2018-06-04,111.2,87.5,101.2,111.2,85.1,98.5,48.8,18.5,0,0,0,,,,,14.1,298.1,999.1,0,1.8,309.2,26.9,9,,2018-06-04T05:32:35,2018-06-04T19:17:42,0.69,Clear,Clear conditions throughout the day.,clear-day,"VIJP,remote,42348099999"
